AccountID,AccNumber,CardNumber,AccountGroupID,AccountGroupName,Title,FirstName,LastName,Status,OtherName_1,OtherName_2,Street_1,Street_2,Street_3,City,State,Country,PCode,PhoneHome,PhoneWork,Fax,Mobile,Email1st,Email2nd,PostalStreet_1,PostalStreet_2,PostalStreet_3,PostalCity,PostalState,PostalCountry,PostalPCode,Comment,DateJoined,DateNextRenewal,DateLastRenewal,DateExpiry,MembershipID,RenewalID,DateBirth,Gender,DoNotPost,DoNotEmail,DoNotSMS,DoNotPhone,ExportCode_1,ExportCode_2,CreditLimit,DiscountLimit,StopCredit,CashOnly,PointsEarnOK,PointsRedeemOK,PointsPercent,UseCALinkPnts,AccountType,AllowedVenueID,AllowedOperatorID,PriceNumber,PricingMode,PricingSortType,PricingPercent,DiscNumber,UseGroupSettings,StatemtComment,OrderNumReqd,CustomFlag_1,CustomFlag_2,CustomFlag_3,CustomFlag_4,CustomFlag_5,CustomFlag_6,CustomFlag_7,CustomFlag_8,CustomFlag_9,CustomFlag_10,CustomNum_1,CustomNum_2,CustomNum_3,CustomNum_4,CustomNum_5,CustomDate_1,CustomDate_2,CustomDate_3,CustomDate_4,CustomDate_5,CustomText_1,CustomText_2,CustomText_3,CustomText_4,CustomText_5,CustomText_6,CustomText_7,CustomText_8,CustomText_9,CustomText_10,CustomText_11,CustomText_12,CustomText_13,CustomText_14,CustomText_15,CustomText_16,CustomText_17,CustomText_18,CustomText_19,CustomText_20,Account Balance,GrossTurnover,NettTurnover,PointsEarned,PointsRedeemed,Joining Fees Paid,Renewals Paid,Count of Visits,DateLastTrans
,,,,,,Janet,Reed,Active,,,,,,,,,,,,,,jreedeb@usa.gov,,,,,,,,,,,,,,,,Oct  1 1982  1:26AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10/16/2014 6:45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Cynthia,Murray,Active,,,,,,,,,,,,,,cmurrayfl@hc360.com,,,,,,,,,,,,,,,,Sep 24 1980  4:34PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10/16/2014 6:45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Melissa,Hansen,Active,,,,,,,,,,,,,,mhansenc9@51.la,,,,,,,,,,,,,,,,Nov  5 1947  4:42PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10/16/2014 6:45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Harold,Fernandez,Active,,,,,,,,,,,,,,hfernandezg6@slate.com,,,,,,,,,,,,,,,,Feb 24 1943  2:37AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10/16/2014 6:45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Willie,Carr,Active,,,,,,,,,,,,,,wcarr9e@blogtalkradio.com,,,,,,,,,,,,,,,,Apr  9 1979 12:05PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10/16/2014 6:45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Jason,Reynolds,Active,,,,,,,,,,,,,,jreynolds9g@sina.com.cn,,,,,,,,,,,,,,,,Jan  7 1966  3:05PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10/16/2014 6:45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Matthew,Morris,Active,,,,,,,,,,,,,,mmorris9q@tinypic.com,,,,,,,,,,,,,,,,Sep 26 1991  6:07PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10/16/2014 6:45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Ruth,Harvey,Active,,,,,,,,,,,,,,rharveydu@msu.edu,,,,,,,,,,,,,,,,Aug  6 1921  2:01PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10/16/2014 6:45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Martha,Morales,Active,,,,,,,,,,,,,,mmorales4m@drupal.org,,,,,,,,,,,,,,,,Oct 17 1971 10:07PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10/16/2014 6:45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Janice,Chavez,Active,,,,,,,,,,,,,,jchavez49@hhs.gov,,,,,,,,,,,,,,,,Aug 28 1928  7:02PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10/16/2014 6:45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Shirley,Brooks,Active,,,,,,,,,,,,,,sbrooks40@simplemachines.org,,,,,,,,,,,,,,,,Feb  7 1962  1:03PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10/16/2014 6:45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Wayne,Davis,Active,,,,,,,,,,,,,,wdavisir@trellian.com,,,,,,,,,,,,,,,,May 18 1923  1:38AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10/16/2014 6:45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,George,Carter,Active,,,,,,,,,,,,,,gcarterhm@archive.org,,,,,,,,,,,,,,,,May 31 1988 10:40PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10/16/2014 6:45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Ronald,Walker,Active,,,,,,,,,,,,,,rwalkerf1@edublogs.org,,,,,,,,,,,,,,,,Oct 16 1977 10:07AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10/16/2014 6:45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Michelle,Gutierrez,Active,,,,,,,,,,,,,,mgutierrezjv@house.gov,,,,,,,,,,,,,,,,Dec  4 1968 12:56AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10/16/2014 6:45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Melissa,Bishop,Active,,,,,,,,,,,,,,mbishops@gnu.org,,,,,,,,,,,,,,,,Sep 26 1940  2:54PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10/16/2014 6:45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Kathryn,Montgomery,Active,,,,,,,,,,,,,,kmontgomeryha@bizjournals.com,,,,,,,,,,,,,,,,May 13 1932  2:10AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10/16/2014 6:45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Philip,Reynolds,Active,,,,,,,,,,,,,,preynolds64@shutterfly.com,,,,,,,,,,,,,,,,Jul 13 1920 11:46AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10/16/2014 6:45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Randy,Bailey,Active,,,,,,,,,,,,,,rbaileyjr@tumblr.com,,,,,,,,,,,,,,,,Aug  9 1980  3:12AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10/16/2014 6:45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Howard,Torres,Active,,,,,,,,,,,,,,htorresld@unesco.org,,,,,,,,,,,,,,,,Nov  4 1944 12:53AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10/16/2014 6:45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Cheryl,Cooper,Active,,,,,,,,,,,,,,ccoopercl@cmu.edu,,,,,,,,,,,,,,,,Aug  7 1991 10:37PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10/16/2014 6:45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Brenda,Vasquez,Active,,,,,,,,,,,,,,bvasquezco@blinklist.com,,,,,,,,,,,,,,,,Feb  6 1991  5:27PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10/16/2014 6:45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Gerald,Jordan,Active,,,,,,,,,,,,,,gjordangn@jigsy.com,,,,,,,,,,,,,,,,Jun 22 1952  6:00AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10/16/2014 6:45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Mildred,Stanley,Active,,,,,,,,,,,,,,mstanleyhv@theatlantic.com,,,,,,,,,,,,,,,,Jul  1 1955  1:42PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10/16/2014 6:45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Susan,Adams,Active,,,,,,,,,,,,,,sadamsis@nydailynews.com,,,,,,,,,,,,,,,,Oct  7 1984  6:14PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10/16/2014 6:45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Bobby,Fisher,Active,,,,,,,,,,,,,,bfisheri2@zdnet.com,,,,,,,,,,,,,,,,May 18 1962  8:22PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10/16/2014 6:45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Frances,Taylor,Active,,,,,,,,,,,,,,ftaylord7@msu.edu,,,,,,,,,,,,,,,,Sep 10 1946  8:50AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10/16/2014 6:45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Antonio,Dean,Active,,,,,,,,,,,,,,adean7e@t.co,,,,,,,,,,,,,,,,Apr 20 1916  5:43PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10/16/2014 6:45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Bonnie,King,Active,,,,,,,,,,,,,,bkingjf@twitpic.com,,,,,,,,,,,,,,,,Jan  4 1949  9:10PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10/16/2014 6:45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,David,West,Active,,,,,,,,,,,,,,dwestx@utexas.edu,,,,,,,,,,,,,,,,Jun  6 1934  2:54PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10/16/2014 6:45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Walter,Gilbert,Active,,,,,,,,,,,,,,wgilbertcv@thetimes.co.uk,,,,,,,,,,,,,,,,Jun 25 1920  2:03AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10/16/2014 6:45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Christine,Dean,Active,,,,,,,,,,,,,,cdeana0@meetup.com,,,,,,,,,,,,,,,,Jul 20 1983 10:24PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10/16/2014 6:45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Stephanie,Hunt,Active,,,,,,,,,,,,,,shunt1c@cyberchimps.com,,,,,,,,,,,,,,,,Feb 28 1924  1:06PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10/16/2014 6:45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Catherine,Alvarez,Active,,,,,,,,,,,,,,calvarez5g@gizmodo.com,,,,,,,,,,,,,,,,Mar  8 1973  7:49AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10/16/2014 6:45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Kathy,Ferguson,Active,,,,,,,,,,,,,,kfergusonk0@google.de,,,,,,,,,,,,,,,,Mar 27 1924 12:05PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10/16/2014 6:45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Denise,Murphy,Active,,,,,,,,,,,,,,dmurphy4t@dyndns.org,,,,,,,,,,,,,,,,Jan  1 1972  4:49AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10/16/2014 6:45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,George,Cunningham,Active,,,,,,,,,,,,,,gcunninghamo@senate.gov,,,,,,,,,,,,,,,,Feb  5 1963  8:06PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10/16/2014 6:45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Emily,Weaver,Active,,,,,,,,,,,,,,eweaverdq@123-reg.co.uk,,,,,,,,,,,,,,,,Jun 27 1973 12:47AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10/16/2014 6:45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Phyllis,Jacobs,Active,,,,,,,,,,,,,,pjacobs1b@chron.com,,,,,,,,,,,,,,,,May 30 1954 11:28PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10/16/2014 6:45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Margaret,Gordon,Active,,,,,,,,,,,,,,mgordon4e@forbes.com,,,,,,,,,,,,,,,,Oct 17 1938 11:46PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10/16/2014 6:45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Cheryl,Hamilton,Active,,,,,,,,,,,,,,chamiltonf@google.com.au,,,,,,,,,,,,,,,,Dec 20 1913  6:36PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10/16/2014 6:45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Willie,Hunter,Active,,,,,,,,,,,,,,whunter6r@simplemachines.org,,,,,,,,,,,,,,,,Oct  9 1919  8:21PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10/16/2014 6:45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Gregory,Stone,Active,,,,,,,,,,,,,,gstonee4@hhs.gov,,,,,,,,,,,,,,,,Jan 23 1949  9:49PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10/16/2014 6:45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Samuel,Bryant,Active,,,,,,,,,,,,,,sbryant1n@squidoo.com,,,,,,,,,,,,,,,,May 19 1965  6:43AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10/16/2014 6:45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Adam,Taylor,Active,,,,,,,,,,,,,,ataylorkk@webs.com,,,,,,,,,,,,,,,,Jun 24 1938  5:00AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10/16/2014 6:45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Kathy,Sanders,Active,,,,,,,,,,,,,,ksanderslj@google.com,,,,,,,,,,,,,,,,Jan 25 1938  9:57PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10/16/2014 6:45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Nicole,Long,Active,,,,,,,,,,,,,,nlong5l@adobe.com,,,,,,,,,,,,,,,,Jun  8 1964  6:59AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10/16/2014 6:45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Kathy,Diaz,Active,,,,,,,,,,,,,,kdiazb3@ed.gov,,,,,,,,,,,,,,,,Jan 20 1978  2:43AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10/16/2014 6:45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Evelyn,Long,Active,,,,,,,,,,,,,,elongaz@usda.gov,,,,,,,,,,,,,,,,Feb 15 1947 12:43AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10/16/2014 6:45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Ashley,Harper,Active,,,,,,,,,,,,,,aharperca@reference.com,,,,,,,,,,,,,,,,Nov 17 1995  6:41AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10/16/2014 6:45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Willie,Cox,Active,,,,,,,,,,,,,,wcoxi9@bluehost.com,,,,,,,,,,,,,,,,Jun 29 1989  6:29PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10/16/2014 6:45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Judy,Thomas,Active,,,,,,,,,,,,,,jthomas9l@sohu.com,,,,,,,,,,,,,,,,Feb 21 1987  4:33AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10/16/2014 6:45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Nicole,James,Active,,,,,,,,,,,,,,njames6x@hugedomains.com,,,,,,,,,,,,,,,,Aug 22 1990 11:29AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10/16/2014 6:45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Bonnie,Howell,Active,,,,,,,,,,,,,,bhowell1@msu.edu,,,,,,,,,,,,,,,,Sep 17 1984  8:46PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10/16/2014 6:45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Janice,Carpenter,Active,,,,,,,,,,,,,,jcarpenterer@google.fr,,,,,,,,,,,,,,,,Apr  5 1951 11:13AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10/16/2014 6:45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Judy,Dixon,Active,,,,,,,,,,,,,,jdixon8h@smugmug.com,,,,,,,,,,,,,,,,Jul  2 1994 10:19PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10/16/2014 6:45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Keith,Snyder,Active,,,,,,,,,,,,,,ksnyderj5@w3.org,,,,,,,,,,,,,,,,Nov 28 1989  4:47AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10/16/2014 6:45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Cynthia,Perez,Active,,,,,,,,,,,,,,cperezdj@pen.io,,,,,,,,,,,,,,,,Mar 14 1968  4:09AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10/16/2014 6:45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Deborah,Warren,Active,,,,,,,,,,,,,,dwarren24@w3.org,,,,,,,,,,,,,,,,Apr 18 1939  7:37AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10/16/2014 6:45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Beverly,Parker,Active,,,,,,,,,,,,,,bparker54@uiuc.edu,,,,,,,,,,,,,,,,Feb  4 1926  4:03PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10/16/2014 6:45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Frances,Montgomery,Active,,,,,,,,,,,,,,fmontgomeryex@apache.org,,,,,,,,,,,,,,,,Jan  2 1946  6:15AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10/16/2014 6:45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Wayne,Knight,Active,,,,,,,,,,,,,,wknightit@intel.com,,,,,,,,,,,,,,,,May 21 1967 11:15AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10/16/2014 6:45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Pamela,Castillo,Active,,,,,,,,,,,,,,pcastilloib@123-reg.co.uk,,,,,,,,,,,,,,,,Feb 19 1942 11:10PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10/16/2014 6:45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Chris,Stanley,Active,,,,,,,,,,,,,,cstanleygf@bizjournals.com,,,,,,,,,,,,,,,,Jan  6 1962 12:39PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10/16/2014 6:45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Albert,Harrison,Active,,,,,,,,,,,,,,aharrison5h@un.org,,,,,,,,,,,,,,,,Jul  3 1990  1:23PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10/16/2014 6:45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Rose,Payne,Active,,,,,,,,,,,,,,rpayne8m@businessweek.com,,,,,,,,,,,,,,,,Jul 25 1967  4:14PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10/16/2014 6:45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Philip,Greene,Active,,,,,,,,,,,,,,pgreene5k@techcrunch.com,,,,,,,,,,,,,,,,Apr  8 1921 10:53PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10/16/2014 6:45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Fred,Wells,Active,,,,,,,,,,,,,,fwellsdt@unicef.org,,,,,,,,,,,,,,,,Nov 23 1957  3:01PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10/16/2014 6:45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Eric,Jordan,Active,,,,,,,,,,,,,,ejordanfk@slashdot.org,,,,,,,,,,,,,,,,Aug  2 1926  6:50AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10/16/2014 6:45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Emily,Bryant,Active,,,,,,,,,,,,,,ebryant6z@nyu.edu,,,,,,,,,,,,,,,,Jan 21 1952  5:11AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10/16/2014 6:45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Robert,Jenkins,Active,,,,,,,,,,,,,,rjenkinsfj@columbia.edu,,,,,,,,,,,,,,,,Dec 28 1929  4:15PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10/16/2014 6:45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Victor,Palmer,Active,,,,,,,,,,,,,,vpalmer16@behance.net,,,,,,,,,,,,,,,,Dec  4 1939  7:11PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10/16/2014 6:45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Joan,Banks,Active,,,,,,,,,,,,,,jbanksd3@wix.com,,,,,,,,,,,,,,,,Aug 22 1960  5:47AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10/16/2014 6:45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Elizabeth,Freeman,Active,,,,,,,,,,,,,,efreeman14@geocities.jp,,,,,,,,,,,,,,,,Sep 15 1995  8:38PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10/16/2014 6:45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Gary,Hall,Active,,,,,,,,,,,,,,ghall2d@princeton.edu,,,,,,,,,,,,,,,,Nov  8 1977  5:36PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10/16/2014 6:45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Wanda,Ortiz,Active,,,,,,,,,,,,,,wortizn@berkeley.edu,,,,,,,,,,,,,,,,Jul  1 1921  4:48AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10/16/2014 6:45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Eugene,Stone,Active,,,,,,,,,,,,,,estone62@tumblr.com,,,,,,,,,,,,,,,,May 28 1991  8:19PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10/16/2014 6:45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Sara,Ward,Active,,,,,,,,,,,,,,swardj1@gov.uk,,,,,,,,,,,,,,,,Aug  6 1923  7:46PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10/16/2014 6:45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Laura,Perkins,Active,,,,,,,,,,,,,,lperkins9i@wordpress.com,,,,,,,,,,,,,,,,Oct  5 1988  7:18AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10/16/2014 6:45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Kelly,Murphy,Active,,,,,,,,,,,,,,kmurphy5m@yellowpages.com,,,,,,,,,,,,,,,,Aug 17 1917  3:07PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10/16/2014 6:45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Thomas,Hughes,Active,,,,,,,,,,,,,,thughesjd@nbcnews.com,,,,,,,,,,,,,,,,Sep 23 1922 12:23PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10/16/2014 6:45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Jason,Fields,Active,,,,,,,,,,,,,,jfieldskc@addthis.com,,,,,,,,,,,,,,,,May  6 1935 12:07AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10/16/2014 6:45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
